Week,Starting Date,Total Value,Num Datapoints,Average Value
571,12/6/2020,228.1935993,7,32.59908562
572,12/13/2020,395.1492711,7,56.44989587
573,12/20/2020,260.9180625,7,37.27400893
574,12/27/2020,330.3256673,7,47.18938105
575,1/3/2021,355.8118146,7,50.83025922
576,1/10/2021,286.3729766,7,40.91042522
577,1/17/2021,236.1542039,7,33.73631485
578,1/24/2021,468.0277601,7,66.86110859
579,1/31/2021,281.1453635,7,40.16362335
580,2/7/2021,276.6584973,7,39.52264247
581,2/14/2021,368.5190621,7,52.64558029
582,2/21/2021,174.3400801,7,24.90572573
583,2/28/2021,210.1444853,7,30.02064075
584,3/7/2021,278.6040801,7,39.80058287
585,3/14/2021,336.9663238,7,48.13804625
586,3/21/2021,186.3975924,7,26.62822748
587,3/28/2021,158.1951196,7,22.5993028
588,4/4/2021,190.6008489,7,27.2286927
589,4/11/2021,153.6734599,7,21.95335141
590,4/18/2021,193.4043648,7,27.62919497
591,4/25/2021,219.7026177,7,31.38608824
592,5/2/2021,185.936905,7,26.56241499
593,5/9/2021,108.9678998,7,15.56684282
594,5/16/2021,216.0021273,7,30.85744676
595,5/23/2021,168.1257479,7,24.01796399
596,5/30/2021,135.0508977,7,19.29298539
597,6/6/2021,204.3271757,7,29.18959653
598,6/13/2021,160.6716377,7,22.9530911
599,6/20/2021,142.68047,7,20.38292428
600,6/27/2021,147.7625131,7,21.10893045
601,7/4/2021,112.456933,7,16.06527615
602,7/11/2021,113.969011,7,16.28128729
603,7/18/2021,98.71929551,7,14.1027565
